lea_id,state,district_name,esb_committed,committed,total_buses,contractor,locale,region,pct_frl,pct_poverty,income_med,pct_nonwhite_hisp,pm25,ozone,asthma18p,pod,applied_not_awarded,arp_qualified,epa2022_prioritized,epa2023_prioritized,pct_esb_fleet
0200680,ALASKA,Saint Mary's School District,0,0,2,NA,Rural,West,100,29.6,41875,96.7,0,0,14.8,1,NA,0,1,1,0
0200690,ALASKA,Skagway School District,0,0,NA,NA,Rural,West,2,4.8,75000,26.2,0,0,9.3,0,NA,0,1,1,0
0200700,ALASKA,Southeast Island School District,0,0,6,NA,Rural,West,62,15.7,55025,42.9,0,0,10.7,0,NA,0,1,1,0
0200710,ALASKA,Southwest Region School District,0,0,5,1,Rural,West,100,23.3,46250,85.6,0,0,12,0,NA,0,1,1,0
0200715,ALASKA,Tanana City School District,0,0,NA,NA,Rural,West,10,20,47500,54.8,0,0,10.6,0,NA,0,1,1,0
0200720,ALASKA,Unalaska City School District,0,0,3,1,Rural,West,19,6.5,94271,78.8,0,0,7.4,0,NA,0,1,1,0
0200730,ALASKA,Chatham School District,0,0,NA,NA,Rural,West,52,9.2,49716,55.7,0,0,0,0,NA,0,1,1,0
0200760,ALASKA,Kuspuk School District,0,0,3,NA,Rural,West,92,26.6,44167,97.1,0,0,14.4,1,NA,0,1,1,0
0200770,ALASKA,Denali Borough School District,0,0,5,1,Rural,West,1,15.7,78750,20.3,0,0,9.5,0,NA,1,1,1,0
0200775,ALASKA,Yukon Flats School District,0,0,1,NA,Rural,West,87,26,32083,56,0,0,11.3,0,NA,0,1,1,0
0200780,ALASKA,Valdez City School District,0,0,9,1,Rural,West,34,4.4,99151,24.5,0,0,0,0,NA,0,1,1,0
0200800,ALASKA,Chugach School District,0,0,NA,NA,Urban,West,2,14.3,59167,32.4,0,0,0,0,NA,0,1,1,0
5100090,VIRGINIA,Albemarle County Public Schools,4,1,227,NA,Rural,South,36,6.9,90568,23.6,7.1,55.8,8.7,0,NA,0,0,0,2
0200840,ALASKA,Yakutat School District,0,0,NA,NA,Rural,West,7,7.3,72083,69.6,0,0,10.4,0,NA,0,1,1,0
0200862,ALASKA,Yukon-Koyukuk School District,0,0,2,NA,Suburban,West,10,19.9,42708,76.1,0,0,11.8,0,NA,0,1,1,0
1900031,IOWA,Albert City-Truesdale Comm School District,1,1,10,NA,Rural,Midwest,53,15.8,76875,12.4,6.6,60.1,8.4,0,NA,0,1,1,10
0400001,ARIZONA,Cave Creek Unified District (4244),0,0,2,NA,Urban,West,7,5.2,123397,12.1,5.1,70.4,9.1,0,NA,0,0,0,0
0400003,ARIZONA,Chino Valley Unified District (4474),0,0,27,NA,Town,West,51,7.1,48292,17.5,4.1,60.8,11.2,0,NA,0,0,0,0
3001860,MONTANA,Alberton K-12 Schools,3,1,6,NA,Rural,West,0,10.6,59141,5.9,6.8,52.4,9.7,0,NA,0,1,0,50
0400005,ARIZONA,Salome Consolidated Elementary District (4514),0,0,3,NA,Rural,West,70,8.2,46273,13.1,4.7,58.7,9.6,0,NA,0,1,1,0
0400016,ARIZONA,Center for Academic Success Inc. (4191),0,0,NA,NA,Town,West,82,NA,NA,NA,NA,NA,NA,0,NA,1,0,0,0
0400018,ARIZONA,Pine Forest Education Association Inc. (4201),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400019,ARIZONA,Flagstaff Arts And Leadership Academy (4202),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400020,ARIZONA,Flagstaff Montessori (4205),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400021,ARIZONA,Colorado City Unified District (4370),0,0,8,NA,Town,West,68,35.4,56486,24,3.9,60.5,0,0,NA,0,1,1,0
0400022,ARIZONA,Vernon Elementary District (4162),0,0,8,NA,Rural,West,65,14.2,62656,36.8,3.9,63.5,10.1,0,NA,0,1,1,0
0400023,ARIZONA,Pinon Unified District (4390),0,0,36,NA,Rural,West,86,40.3,25179,98.1,3.7,59.2,14.8,1,NA,0,1,1,0
0400026,ARIZONA,Heber-Overgaard Unified District (4392),0,0,19,NA,Rural,West,35,16.3,41925,30.7,4,62.9,10.1,0,NA,0,1,1,0
0400028,ARIZONA,Triumphant Learning Center (4225),0,0,NA,NA,Town,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400031,ARIZONA,Ridgeline Academy Inc. (4301),0,0,NA,NA,Urban,West,10,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400033,ARIZONA,The Boys & Girls Clubs of the Valley (4305),0,0,NA,NA,Urban,West,76,NA,NA,NA,NA,NA,NA,0,NA,1,0,0,0
0400034,ARIZONA,Reid Traditional Schools' Valley Academy Inc. (4306),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400037,ARIZONA,Twenty First Century Charter School Inc. Bennett  (4310),0,0,NA,NA,Urban,West,59,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400040,ARIZONA,STEP UP Schools Inc. (4313),0,0,NA,NA,Urban,West,94,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400041,ARIZONA,Maricopa County Community College District dba Gat (4314),0,0,NA,NA,Urban,West,93,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400043,ARIZONA,New School For The Arts (4316),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400047,ARIZONA,Salt River Pima-Maricopa  Community Schools (4320),0,0,NA,NA,Rural,West,33,NA,NA,NA,NA,NA,NA,0,NA,0,1,1,0
0400052,ARIZONA,Espiritu Community Development Corp. (4335),0,0,NA,NA,Urban,West,94,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400053,ARIZONA,Heritage Academy Inc. (4336),0,0,NA,NA,Town,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400054,ARIZONA,Villa Montessori Charter School (4339),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400056,ARIZONA,Arizona School For The Arts (4345),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400057,ARIZONA,Arizona Center for Youth Resources (4346),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,1,0,0,0
0400061,ARIZONA,Intelli-School Inc. (4352),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400065,ARIZONA,Benjamin Franklin Charter School - Queen Creek (4355),0,0,NA,NA,Suburban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400068,ARIZONA,Montessori Day Public Schools Chartered Inc. (4359),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400069,ARIZONA,Khalsa Montessori Elementary Schools (4360),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400070,ARIZONA,Tempe Preparatory Academy (4361),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400071,ARIZONA,Bright Beginnings School Inc. (4362),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400072,ARIZONA,Montessori Education Centre Charter School (4363),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400074,ARIZONA,Kingman Academy Of Learning (4383),0,0,NA,NA,Town,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400075,ARIZONA,Young Scholars Academy Charter School Corp. (4385),0,0,NA,NA,Town,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400077,ARIZONA,Career Development Inc. (4400),0,0,NA,NA,Rural,West,96,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400078,ARIZONA,Edge School Inc. The (4421),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400079,ARIZONA,Tucson Youth Development/ACE Charter High School (4422),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400081,ARIZONA,Presidio School (4425),0,0,NA,NA,Urban,West,60,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400082,ARIZONA,Colorado River Union High School District (4381),0,0,29,NA,Town,West,46,17.2,46192,27.9,4.6,61.8,10.7,0,NA,0,1,1,0
0400083,ARIZONA,Portable Practical Educational Preparation Inc. ( (4431),0,0,NA,NA,Town,West,93,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400089,ARIZONA,Sedona Charter School Inc. (4492),0,0,NA,NA,Rural,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400090,ARIZONA,Mingus Springs Charter School (4493),0,0,NA,NA,Town,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400092,ARIZONA,Franklin Phonetic Primary School Inc. (4495),0,0,NA,NA,Urban,West,45,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400093,ARIZONA,Skyview School Inc. (4496),0,0,NA,NA,Urban,West,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400095,ARIZONA,Yuma Private Industry Council Inc. (4509),0,0,NA,NA,Urban,West,92,NA,NA,NA,NA,NA,NA,0,NA,1,0,0,0
0400096,ARIZONA,Mountain School Inc. (4203),0,0,NA,NA,Urban,West,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400097,ARIZONA,Northland Preparatory Academy (4204),0,0,NA,NA,Urban,West,6,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400098,ARIZONA,Flagstaff Junior Academy (4207),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,1,0,0,0
0400099,ARIZONA,Liberty High School (4216),0,0,NA,NA,Town,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,1,1,0
0400100,ARIZONA,Ball Charter Schools (Hearn) (4294),0,0,NA,NA,Urban,West,38,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400102,ARIZONA,Friendly House Inc. (4303),0,0,NA,NA,Urban,West,84,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400103,ARIZONA,Ombudsman Educational Services Ltd.a subsidiary  (4323),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400106,ARIZONA,Arizona Agribusiness & Equine Center Inc. (4331),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400107,ARIZONA,International Commerce Secondary Schools Inc. (4334),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400108,ARIZONA,Humanities and Sciences Academy of the United Stat (4337),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400111,ARIZONA,Allen-Cochran Enterprises Inc. (4347),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400112,ARIZONA,American Leadership Academy Inc. (4348),0,0,NA,NA,Suburban,West,10,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400115,ARIZONA,Hermosa Montessori Charter School (4426),0,0,NA,NA,Rural,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400120,ARIZONA,Arizona Department of Corrections (8336),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400121,ARIZONA,Accelerated Learning Center Inc. (4297),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400122,ARIZONA,Acclaim Charter School (4325),0,0,NA,NA,Urban,West,90,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400124,ARIZONA,Genesis Program Inc. (4332),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400126,ARIZONA,Montessori Schoolhouse of Tucson Inc. (4428),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400130,ARIZONA,Edkey Inc. dba American Heritage Academy  (6365),0,0,NA,NA,Town,West,62,NA,NA,NA,NA,NA,NA,0,NA,0,0,1,0
0400131,ARIZONA,The Charter Foundation Inc. (6355),0,0,NA,NA,Urban,West,35,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400134,ARIZONA,BASIS Charter Schools Inc. (6361),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,1,0,0,0
0400135,ARIZONA,Challenge School Inc. (6362),0,0,NA,NA,Suburban,West,25,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400141,ARIZONA,Discovery Plus Academy (6357),0,0,NA,NA,Rural,West,22,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400144,ARIZONA,CPLC Community Schools (4300),0,0,NA,NA,Urban,West,88,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400145,ARIZONA,Gem Charter School Inc. (6372),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400147,ARIZONA,Ha:san Educational Services (6369),0,0,NA,NA,Urban,West,67,NA,NA,NA,NA,NA,NA,0,NA,0,1,1,0
0400149,ARIZONA,Kaizen Education Foundation dba El Dorado High Sch (4342),0,0,NA,NA,Suburban,West,80,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400150,ARIZONA,Mexicayotl Academy Inc. (4463),0,0,NA,NA,Town,West,87,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400151,ARIZONA,New Horizon School for the Performing Arts (4366),0,0,NA,NA,Urban,West,98,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400153,ARIZONA,Phoenix School of Academic Excellence The (6379),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400154,ARIZONA,Shonto Governing Board of Education Inc. (6353),0,0,NA,NA,Rural,West,50,NA,NA,NA,NA,NA,NA,0,NA,0,1,1,0
0400157,ARIZONA,Edkey Inc. - Sequoia Choice Schools (4329),0,0,NA,NA,Urban,West,7,NA,NA,NA,NA,NA,NA,0,NA,0,1,1,0
0400159,ARIZONA,Tucson Preparatory School (6374),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400163,ARIZONA,Coconino County Accommodation School District (10386),0,0,1,NA,Urban,West,30,NA,NA,NA,NA,NA,NA,0,NA,0,1,1,0
0400165,ARIZONA,Keystone Montessori Charter School Inc. (10878),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400181,ARIZONA,Benchmark School Inc. (10972),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400182,ARIZONA,Cambridge Academy  East  Inc (78888),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400184,ARIZONA,Ball Charter Schools (Dobson) (79204),0,0,NA,NA,Urban,West,46,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400185,ARIZONA,Phoenix Education Management LLC (4340),0,0,NA,NA,Urban,West,80,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400187,ARIZONA,Stepping Stones Academy (10966),0,0,NA,NA,Suburban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0100005,ALABAMA,Albertville City,19,1,69,NA,Town,South,77,20.8,51718,30.6,8.9,60.5,10,0,NA,0,1,1,28
0400191,ARIZONA,Fit Kids Inc. dba Champion Schools (78783),0,0,NA,NA,Urban,West,76,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400197,ARIZONA,Northern Arizona Vocational Institute of Technolog (78786),0,0,NA,NA,Town,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400201,ARIZONA,Pima County (4420),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400202,ARIZONA,Academy of Tucson Inc. (78897),0,0,NA,NA,Urban,West,47,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400204,ARIZONA,Mountain Rose Academy Inc. (10879),0,0,NA,NA,Suburban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400205,ARIZONA,Great Expectations Academy (10974),0,0,NA,NA,Town,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400208,ARIZONA,Mountain Oak Charter School Inc. (78873),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400209,ARIZONA,Park View School Inc. (10970),0,0,NA,NA,Rural,West,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400210,ARIZONA,Painted Pony Ranch Charter School (10967),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400211,ARIZONA,Mary Ellen Halvorson Educational Foundation. dba:  (10965),0,0,NA,NA,Rural,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400212,ARIZONA,Benson Unified School District (79226),0,0,3,NA,Town,West,47,16.8,47882,27,4.4,61.9,10.7,0,NA,0,1,1,0
0400213,ARIZONA,Painted Desert Demonstration Projects Inc. (79086),0,0,NA,NA,Rural,West,68,NA,NA,NA,NA,NA,NA,0,NA,0,1,1,0
0400217,ARIZONA,Little Lamb Community School (79050),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400218,ARIZONA,American Basic Schools LLC (79215),0,0,NA,NA,Urban,West,75,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400219,ARIZONA,Career Success Schools (79047),0,0,NA,NA,Urban,West,34,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400221,ARIZONA,Kaizen Education Foundation dba South Pointe Eleme (79233),0,0,NA,NA,Urban,West,92,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400223,ARIZONA,Daisy Education Corporation dba Sonoran Science Ac (79049),0,0,NA,NA,Suburban,West,36,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400225,ARIZONA,Horizon Community Learning Center Inc. (79264),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400227,ARIZONA,Kaizen Education Foundation dba South Pointe Junio (78965),0,0,NA,NA,Urban,West,80,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400229,ARIZONA,Milestones Charter School (79207),0,0,NA,NA,Urban,West,17,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400230,ARIZONA,Pathfinder Charter School Foundation (79024),0,0,NA,NA,Urban,West,94,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400231,ARIZONA,James Madison Preparatory School (79063),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400232,ARIZONA,Self Development Charter School (79072),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400235,ARIZONA,Excalibur Charter Schools Inc. (79214),0,0,NA,NA,Suburban,West,71,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400238,ARIZONA,Metropolitan Arts Institute Inc. (5181),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400239,ARIZONA,P.L.C. Charter Schools (6235),0,0,NA,NA,Urban,West,47,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400241,ARIZONA,Paragon Management Inc. (5180),0,0,NA,NA,Suburban,West,17,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400243,ARIZONA,Skyline Schools Inc. (79084),0,0,NA,NA,Urban,West,80,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400244,ARIZONA,Edkey Inc. - Sequoia Charter School (6446),0,0,31,NA,Urban,West,65,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400246,ARIZONA,Edkey Inc. - Sequoia Village School (79211),0,0,NA,NA,Rural,West,57,NA,NA,NA,NA,NA,NA,0,NA,1,0,0,0
0400248,ARIZONA,Telesis Center for Learning Inc. (79218),0,0,NA,NA,Urban,West,55,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400254,ARIZONA,Southern Arizona Community Academy Inc. (79000),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400255,ARIZONA,Tucson Country Day School Inc. (79073),0,0,NA,NA,Urban,West,30,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400258,ARIZONA,Carden of Tucson Inc. (78858),0,0,NA,NA,Suburban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400259,ARIZONA,Southgate Academy Inc. (79085),0,0,NA,NA,Urban,West,40,NA,NA,NA,NA,NA,NA,0,NA,1,0,0,0
0400261,ARIZONA,Eastpointe High School Inc. (78833),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400263,ARIZONA,Patagonia Montessori Elementary School (79069),0,0,NA,NA,Rural,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,1,0,0
0400264,ARIZONA,Santa Cruz Valley Opportunities in Education Inc. (79066),0,0,NA,NA,Rural,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,1,0,0
0400266,ARIZONA,PACE Preparatory Academy Inc. (79068),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400267,ARIZONA,Kestrel Schools Inc. (79065),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400268,ARIZONA,Juniper Tree Academy (79064),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400273,ARIZONA,GAR LLC dba Student Choice High School (78997),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400274,ARIZONA,AIBT Non-Profit Charter High School - Phoenix (79053),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400275,ARIZONA,Highland Free School (79061),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400276,ARIZONA,Academy with Community Partners  Inc (79213),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400278,ARIZONA,Deer Valley Charter Schools Inc. (79496),0,0,NA,NA,Suburban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400279,ARIZONA,West Gilbert Charter Elementary School Inc. (79497),0,0,NA,NA,Rural,West,55,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400280,ARIZONA,Mohave Accelerated Learning Center (79498),0,0,NA,NA,Town,West,73,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400281,ARIZONA,Masada Charter School Inc. (79499),0,0,NA,NA,Town,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400282,ARIZONA,Harvest Power Community Development Group Inc. (79501),0,0,NA,NA,Urban,West,80,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400284,ARIZONA,Omega Alpha Academy (79503),0,0,NA,NA,Town,West,99,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400288,ARIZONA,Premier Charter High School (79569),0,0,NA,NA,Urban,West,84,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400290,ARIZONA,Pan-American Elementary Charter (79578),0,0,NA,NA,Urban,West,97,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400295,ARIZONA,Kingman Unified School District (79598),0,0,106,NA,Town,West,55,16.6,47152,23.7,4.1,61.8,11.3,0,NA,0,1,1,0
0400303,ARIZONA,North Star Charter School Inc. (79701),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400310,ARIZONA,Calibre Academy (79055),0,0,NA,NA,Suburban,West,43,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400311,ARIZONA,E-Institute Charter Schools Inc. (79059),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400315,ARIZONA,Yavapai Accommodation School District (79379),0,0,NA,NA,Rural,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400316,ARIZONA,Cobre Valley Institute of Technology District (79391),0,0,NA,NA,Town,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400317,ARIZONA,Khalsa Family Services (79420),0,0,NA,NA,Suburban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400318,ARIZONA,Aprender Tucson (79426),0,0,NA,NA,Urban,West,89,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400320,ARIZONA,Acorn Montessori Charter School (79437),0,0,NA,NA,Urban,West,51,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400321,ARIZONA,Pinnacle Education-WMCB Inc. (79439),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400322,ARIZONA,Desert Rose AcademyInc. (79441),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400323,ARIZONA,Crown Charter School Inc (79443),0,0,NA,NA,Rural,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400326,ARIZONA,Success School (79453),0,0,NA,NA,Suburban,West,66,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400327,ARIZONA,Pointe Schools (79455),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400329,ARIZONA,American Virtual Academy (79461),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400330,ARIZONA,Compass High School Inc. (79467),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400332,ARIZONA,James Sandoval Preparatory High School (79475),0,0,NA,NA,Suburban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400339,ARIZONA,Destiny School Inc. (6258),0,0,10,NA,Town,West,55,NA,NA,NA,NA,NA,NA,0,NA,0,1,1,0
0400340,ARIZONA,Noah Webster Schools - Mesa (10760),0,0,15,NA,Urban,West,45,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400341,ARIZONA,Valley Academy for Career and Technology Education (79397),0,0,NA,NA,Town,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400343,ARIZONA,Griffin Foundation Inc. The (79500),0,0,NA,NA,Urban,West,83,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400345,ARIZONA,Cochise Technology District (79403),0,0,NA,NA,Rural,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,1,0,0
0400347,ARIZONA,Coconino Association for Vocation Industry and Tec (79381),0,0,NA,NA,Urban,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400348,ARIZONA,Central Arizona Valley Institute of Technology (79385),0,0,NA,NA,Rural,West,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
0400349,ARIZONA,Gila Institute for Technology (79387),0,0,NA,NA,Town,West,0,NA,NA,NA,NA,NA,NA,0,NA,1,0,0,0
